Timestamp,Confidence_Score,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
2026-02-17 14:44:29,0.66,-0.28362721619181236,1.2235378837789217,-0.7523447267399642,1.013669692410395,1.4446745255065994,1.0058217792225375,-0.5732493977623746,0.5999008733355079,-0.47716343118273774,-0.2070486665820706,-1.012393668791602,-1.4936343283211961,-0.5826249725584326,-1.572271523324156,0.7407916009129029,0.5792775866709347,-1.6022260017643566,-0.9520728834906231,-0.9261392226576293,0.3567211489677141,-0.09913961348568442,-0.21067995152504923,-0.07258745832460244,-0.28089057950943774,-0.027618840416744107,1.0325328681720163,0.8138387824820942,1.7348172472266365,474.11146539263535
2026-02-17 14:44:30,0.66,-0.011809074298983065,-0.2567839756542742,-0.5160912235466556,1.0537570646703796,-0.18790435904938843,-0.09690132417703351,-0.842540757721481,1.171481582010453,2.4148057616054723,-0.4842438718857877,1.408702334051273,-0.1544231541545467,0.7972452393301918,0.3777541718745006,-1.8524772255509414,0.5674276933632356,-1.8830099074619195,-0.2150165537996225,1.5889215342250556,-0.8092879872518695,0.5692710531049677,-0.6862011231943999,-1.1330701886289227,0.11044301426281909,0.9531022285520482,-0.8571319552981778,-0.7772575065164742,0.6993083578649929,484.93058364850793
2026-02-17 14:53:38,0.66,1.0292917997632964,1.9982400164530043,-1.1860621630900603,0.902519019060341,0.8215056833499662,1.0113723248875743,-0.7876495472816378,0.8064060487295708,0.6901398303583388,-1.3955529640764466,-1.0409681980933858,-1.4231379735522531,-1.2654076928996814,-0.7651786558529329,0.6583538532987587,0.30654257013009084,-1.7557558231255237,0.26350022036465814,-1.2047485141823715,-0.10628280348341819,-0.43399352370027555,-0.4837412718192104,-2.237483972710924,0.6287184421574554,0.2335406462459921,0.25074811439268674,-0.5085337425770691,0.7109879331778401,397.9024936161534
2026-02-17 14:53:46,0.5,0.36549714332148936,-0.4856989598402402,-0.02987755018090763,1.262005315509719,-0.6519456849407689,-1.017798780380753,0.17977535452787435,0.502655322925665,-0.30900031810736733,-0.2719461392515983,1.2975279124885972,-0.2523872505617154,1.0692437352767872,-0.7510793461295925,0.4696464223557313,-0.6966027048688116,-2.569102496303846,-0.6395372254090145,-1.0560462239099209,0.37318678239997016,-0.07759644125327596,-0.020928523644012327,0.2510029083301477,-0.6901884552375279,0.3562451094043282,0.09296928761292343,1.6350289950080925,0.7740106564695542,191.71633745508743
2026-02-17 14:55:20,0.66,-1.5948273407453002,-1.5441141440667592,-0.47132483113557583,0.7051432266553537,-1.7570298305050995,-0.5237017221946157,1.1915752436818907,-0.0006557133598454615,0.11362702049973482,0.37886737571558504,2.472509998662309,-2.3065816535414263,0.34567026722605404,0.9121143667441837,-2.5681949586333204,-1.0231522394800368,-1.7748702224217754,0.5074989561906388,0.8364115544601018,-0.27558073292821994,0.4480156626127051,-1.1659163485784954,-0.6357751834844512,-1.2840393399542553,1.537971858794638,0.13887733777534,0.8533135735451489,1.3287479888225435,203.27039629796363
2026-02-17 14:55:58,0.7,8.240342520231096,-1.4477377171247054,-1.3452064436215525,1.7615627433849443,-0.9015172512064749,0.01725674047878996,0.6184255994649153,1.2811434778239184,-0.4579771067021196,-0.39930181194916853,-8.177767443768854,1.4102035767978813,0.027543498242505463,0.8006337881240998,0.3440105525845781,0.8215739208011821,-2.575364153587801,-1.2046929820952674,-0.5571990557241382,-0.3431898734343986,0.8148748863231803,0.5708393701378139,-0.2600405435920664,0.7190128221237492,-1.4697737426143123,0.4437839488526642,-1.2801310727510196,0.6800013137173219,5998.246945750347
2026-02-17 14:56:10,0.64,-0.7742905777271216,0.520426047011502,-1.9990088695659975,0.7913328478595314,0.8546596112164916,-1.7124667163808585,-0.894690044487879,0.012196528708364065,0.0035227317885282677,1.750759131420202,0.13295619462174943,-1.0255521982972975,1.720180469063305,0.7653279514333831,0.18484021386658,-0.09552510314537681,-1.7422384825821862,-1.2241700964677893,-0.46639080920069453,-0.06317559869175303,-0.08711537163223039,-0.5207709774889704,1.383006755585193,1.2265872966743838,0.5616763322957528,0.3171645212688897,-1.1086655738855795,1.0215012356371638,430.6284611074949
2026-02-17 14:56:11,0.66,1.4162562478032772,0.7572396370972416,0.9895924173601408,1.0084294010996848,0.6676891044356518,-0.9655697237830003,-0.5042984974791325,0.21402640287490132,0.6024780469571148,-0.8180285868211239,-0.4411727454392741,-1.1495105272696011,-0.37681965633823467,-0.7825868775240035,-0.6883934674249914,-0.00037547715990528735,-2.463422220184325,-0.07117118856861028,-0.36703683117026736,1.8059907880858226,0.06414292464569431,-0.5507189842926141,0.1425594035956283,-0.7401135016824815,0.6540449874024629,1.7736166812590202,-1.1295595195919912,0.646904106447448,319.04590370457424
2026-02-17 14:56:24,0.7,0.6088004332864538,0.4911006119702651,0.1902951385151007,1.270238710001633,-0.7106511072778301,0.3079660146193801,-1.170865163842966,1.0776398532115439,-0.8053092961897218,0.14449444939396217,-0.08898625048880891,-0.04658484009246939,-0.8806268647004386,0.5939802401175428,-0.35227202679039077,-1.1425347841882594,-1.7075633931368708,-1.3631349520299183,-0.48301502135193786,0.0010643706758835913,0.8661315149817997,1.5861298389204974,1.048085151571995,-0.5906346908045305,0.21873028358896948,-1.3839047624181005,-0.10475611370596905,-1.0722996079075329,73.02592148367226
2026-02-17 14:56:34,0.66,4.032024251575162,-1.062889341146877,-0.6835819706854539,-0.6639237068701852,0.6062402901449689,-0.07121638220150107,0.3459397036421264,-0.48266181217656695,0.507098094555026,-1.9821916350560973,1.6318172432401319,-1.1164054401478596,-0.5025540339277504,0.201267185202334,0.5153480277514033,0.3617827980722057,-1.8133412379186158,0.7263157702336025,-0.28261719312737404,0.2021274812169634,1.2891299099337814,0.6273698726866141,0.5108023759841998,1.0376234166938032,0.679190754002619,-0.6391296399516653,0.7612894157900418,0.7950368955045667,2461.2574169105746
